ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;64.39112;22.7;2020-04-02;2020-04-07
BBAR;16.381178;78.1;2020-04-02;2020-04-07
BMA;18.012576;147.5;2020-04-02;2020-04-07
BYMA;6.080925;230;2020-04-02;2020-04-07
CEPU;85.152955;21.2;2020-04-02;2020-04-07
COME;201.335084;1.43;2020-04-02;2020-04-07
CRES;25.013259;29.2;2020-04-02;2020-04-07
EDN;30.401454;15;2020-04-02;2020-04-07
GGAL;91.57208;62.85;2020-04-02;2020-04-07
LOMA;10.635271;79;2020-04-02;2020-04-07
MIRG;2.60442;469.5;2020-04-02;2020-04-07
PAMP;96.997862;38.7;2020-04-02;2020-04-07
SUPV;23.575343;28.95;2020-04-02;2020-04-07
TECO2;4.06977;157.2;2020-04-02;2020-04-07
TGNO4;7.024507;25.35;2020-04-02;2020-04-07
TGSU2;26.097856;85.15;2020-04-02;2020-04-07
TRAN;16.83045;19.75;2020-04-02;2020-04-07
TXAR;102.68574;20.7;2020-04-02;2020-04-07
VALO;67.190539;9.48;2020-04-02;2020-04-07
YPFD;15.329771;378.45;2020-04-02;2020-04-07
