ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;64.045897;453.5;2023-08-02;2023-08-02
BBAR;17.09502;975.8;2023-08-02;2023-08-02
BMA;33.040664;1395.4;2023-08-02;2023-08-02
BYMA;37.960201;355.5;2023-08-02;2023-08-02
CEPU;92.729079;357.4;2023-08-02;2023-08-02
COME;260.191654;43;2023-08-02;2023-08-02
CRES;29.151903;425.75;2023-08-02;2023-08-02
EDN;34.304125;407.15;2023-08-02;2023-08-02
GGAL;99.560687;898.8;2023-08-02;2023-08-02
LOMA;23.311243;722.15;2023-08-02;2023-08-02
MIRG;0.735067;9142;2023-08-02;2023-08-02
PAMP;80.781795;942.6;2023-08-02;2023-08-02
SUPV;23.409468;333.15;2023-08-02;2023-08-02
TECO2;26.887536;669.8;2023-08-02;2023-08-02
TGNO4;7.330615;657;2023-08-02;2023-08-02
TGSU2;28.632558;1308.95;2023-08-02;2023-08-02
TRAN;17.563871;341.5;2023-08-02;2023-08-02
TXAR;105.87852;426.5;2023-08-02;2023-08-02
VALO;69.742033;107.25;2023-08-02;2023-08-02
YPFD;15.915311;8081.85;2023-08-02;2023-08-02
