ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;7.883574;726;2025-06-27;2025-07-03
BBAR;2.104271;6640;2025-06-27;2025-07-03
BMA;2.412767;8520;2025-06-27;2025-07-03
BYMA;54.077002;197.75;2025-06-27;2025-07-03
CEPU;11.909766;1445;2025-06-27;2025-07-03
COME;32.027654;121.75;2025-06-27;2025-07-03
CRES;3.777585;1350;2025-06-27;2025-07-03
EDN;1.733264;1630;2025-06-27;2025-07-03
GGAL;8.57511;6260;2025-06-27;2025-07-03
LOMA;2.867479;2825;2025-06-27;2025-07-03
METR;1.753364;1960;2025-06-27;2025-07-03
PAMP;10.858411;3600;2025-06-27;2025-07-03
SUPV;2.676184;2635;2025-06-27;2025-07-03
TECO2;2.470299;2210;2025-06-27;2025-07-03
TGNO4;0.902344;2960;2025-06-27;2025-07-03
TGSU2;2.768236;6660;2025-06-27;2025-07-03
TRAN;2.161983;2205;2025-06-27;2025-07-03
TXAR;17.359638;646;2025-06-27;2025-07-03
VALO;8.60036;344;2025-06-27;2025-07-03
YPFD;1.731884;39975;2025-06-27;2025-07-03
