ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;8.87577;1028;2026-01-09;2026-01-21
BBAR;2.089439;9050;2026-01-09;2026-01-21
BMA;2.633664;14730;2026-01-09;2026-01-21
BYMA;60.780934;322.75;2026-01-09;2026-01-21
CEPU;7.963217;2385;2026-01-09;2026-01-21
COME;80.926172;59.1;2026-01-09;2026-01-21
CRES;2.966879;1899;2026-01-09;2026-01-21
EDN;1.951407;2294;2026-01-09;2026-01-21
GGAL;10.848421;8120;2026-01-09;2026-01-21
IRSA;1.99303;2485;2026-01-09;2026-01-21
LOMA;3.228373;3642.5;2026-01-09;2026-01-21
METR;1.974037;2370;2026-01-09;2026-01-21
PAMP;11.923385;5010;2026-01-09;2026-01-21
SUPV;3.189407;3400;2026-01-09;2026-01-21
TGNO4;1.01591;4397.5;2026-01-09;2026-01-21
TGSU2;2.129165;9330;2026-01-09;2026-01-21
TRAN;2.43408;3422.5;2026-01-09;2026-01-21
TXAR;19.544457;790;2026-01-09;2026-01-21
VALO;11.526053;601.5;2026-01-09;2026-01-21
YPFD;1.62925;54000;2026-01-09;2026-01-21
