ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;35.970298;18.4;2018-12-28;2019-01-25
APBR;22.20252;292.75;2018-12-28;2019-01-25
BMA;18.666181;205.4;2018-12-28;2019-01-25
BYMA;3.40485;380;2018-12-28;2019-01-25
CEPU;67.213333;37.5;2018-12-28;2019-01-25
COME;66.156823;3.47;2018-12-28;2019-01-25
CRES;13.492703;49;2018-12-28;2019-01-25
CVH;4.226709;262.5;2018-12-28;2019-01-25
EDN;18.638313;50.8;2018-12-28;2019-01-25
BBAR;9.150887;157.85;2018-12-28;2019-01-25
GGAL;51.154181;126.9;2018-12-28;2019-01-25
PAMP;67.12441;51.5;2018-12-28;2019-01-25
SUPV;13.081838;69.55;2018-12-28;2019-01-25
TGNO4;8.54115;63.7;2018-12-28;2019-01-25
TGSU2;16.720445;121.15;2018-12-28;2019-01-25
TRAN;9.40186;56.7;2018-12-28;2019-01-25
TS;4.752697;464.85;2018-12-28;2019-01-25
TXAR;78.784123;15.15;2018-12-28;2019-01-25
VALO;38.092295;6.15;2018-12-28;2019-01-25
YPFD;8.13786;575.45;2018-12-28;2019-01-25
