ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.35791;62.2;2021-10-12;2021-10-12
BBAR;15.867832;238.1;2021-10-12;2021-10-12
BMA;31.175077;315.3;2021-10-12;2021-10-12
BYMA;5.705776;786.5;2021-10-12;2021-10-12
CEPU;82.447891;65.65;2021-10-12;2021-10-12
COME;241.454014;5.44;2021-10-12;2021-10-12
CRES;28.906984;100.95;2021-10-12;2021-10-12
CVH;2.742519;386.5;2021-10-12;2021-10-12
GGAL;92.390846;197.05;2021-10-12;2021-10-12
LOMA;22.149682;266;2021-10-12;2021-10-12
MIRG;0.702722;3524;2021-10-12;2021-10-12
PAMP;66.082268;149.65;2021-10-12;2021-10-12
SUPV;22.937606;88;2021-10-12;2021-10-12
TECO2;26.265015;195.05;2021-10-12;2021-10-12
TGNO4;6.802701;94.7;2021-10-12;2021-10-12
TGSU2;13.956187;209.45;2021-10-12;2021-10-12
TRAN;16.299013;53.4;2021-10-12;2021-10-12
TXAR;94.263824;90;2021-10-12;2021-10-12
VALO;64.921732;23.45;2021-10-12;2021-10-12
YPFD;14.85831;898.45;2021-10-12;2021-10-12
