ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;6.584222;859;2024-09-02;2024-09-06
BBAR;1.757449;4620;2024-09-02;2024-09-06
BMA;3.091578;7800;2024-09-02;2024-09-06
BYMA;22.605832;323.5;2024-09-02;2024-09-06
CEPU;12.635333;1180;2024-09-02;2024-09-06
COME;26.748933;282;2024-09-02;2024-09-06
CRES;3.100841;1050;2024-09-02;2024-09-06
EDN;3.530897;1345;2024-09-02;2024-09-06
GGAL;9.73532;5190;2024-09-02;2024-09-06
IRSA;2.585789;1485;2024-09-02;2024-09-06
LOMA;2.394868;1825;2024-09-02;2024-09-06
METR;1.464379;1130;2024-09-02;2024-09-06
PAMP;8.76714;2835;2024-09-02;2024-09-06
SUPV;2.325309;1895;2024-09-02;2024-09-06
TGNO4;0.753622;3110;2024-09-02;2024-09-06
TGSU2;2.980778;5110;2024-09-02;2024-09-06
TRAN;1.805649;1695;2024-09-02;2024-09-06
TXAR;14.498464;765;2024-09-02;2024-09-06
VALO;7.182869;327.5;2024-09-02;2024-09-06
YPFD;1.608513;29550;2024-09-02;2024-09-06
