ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;8.589909;793.5;2025-10-07;2025-10-23
BBAR;2.292803;5245;2025-10-07;2025-10-23
BMA;3.146048;9040;2025-10-07;2025-10-23
BYMA;58.984054;184;2025-10-07;2025-10-23
CEPU;8.497541;1492;2025-10-07;2025-10-23
COME;78.319786;32.57;2025-10-07;2025-10-23
CRES;3.087035;1464;2025-10-07;2025-10-23
EDN;1.88856;1460;2025-10-07;2025-10-23
GGAL;11.187192;5420;2025-10-07;2025-10-23
LOMA;3.124393;2527.5;2025-10-07;2025-10-23
METR;1.910459;1511;2025-10-07;2025-10-23
PAMP;11.09589;3892.5;2025-10-07;2025-10-23
SUPV;3.086686;2129;2025-10-07;2025-10-23
TECO2;1.731628;2361;2025-10-07;2025-10-23
TGNO4;0.98319;2459;2025-10-07;2025-10-23
TGSU2;2.066862;7045;2025-10-07;2025-10-23
TRAN;2.355687;1819;2025-10-07;2025-10-23
TXAR;18.91499;601;2025-10-07;2025-10-23
VALO;11.154836;319.75;2025-10-07;2025-10-23
YPFD;1.435644;41740;2025-10-07;2025-10-23
