ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;6.616335;864;2024-11-14;2024-11-15
BBAR;1.76602;6030;2024-11-14;2024-11-15
BMA;3.106655;8960;2024-11-14;2024-11-15
BYMA;22.716081;344;2024-11-14;2024-11-15
CEPU;12.696956;1485;2024-11-14;2024-11-15
COME;26.879389;254;2024-11-14;2024-11-15
CRES;3.115964;1220;2024-11-14;2024-11-15
EDN;3.548118;1905;2024-11-14;2024-11-15
GGAL;9.782799;6340;2024-11-14;2024-11-15
IRSA;2.5984;1680;2024-11-14;2024-11-15
LOMA;2.406547;2375;2024-11-14;2024-11-15
METR;1.471521;1855;2024-11-14;2024-11-15
PAMP;8.809898;3415;2024-11-14;2024-11-15
SUPV;2.336649;2390;2024-11-14;2024-11-15
TGNO4;0.757297;3690;2024-11-14;2024-11-15
TGSU2;2.995316;6110;2024-11-14;2024-11-15
TRAN;1.814455;2165;2024-11-14;2024-11-15
TXAR;14.569173;840;2024-11-14;2024-11-15
VALO;7.217901;388.5;2024-11-14;2024-11-15
YPFD;1.616357;36525;2024-11-14;2024-11-15
