ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;6.616335;931;2024-11-14;2024-12-19
BBAR;1.76602;6670;2024-11-14;2024-12-19
BMA;3.106655;11100;2024-11-14;2024-12-19
BYMA;22.716081;424;2024-11-14;2024-12-19
CEPU;12.696956;1570;2024-11-14;2024-12-19
COME;26.879389;247.75;2024-11-14;2024-12-19
CRES;3.115964;1440;2024-11-14;2024-12-19
EDN;3.548118;2465;2024-11-14;2024-12-19
GGAL;9.782799;7240;2024-11-14;2024-12-19
IRSA;2.5984;1770;2024-11-14;2024-12-19
LOMA;2.406547;2710;2024-11-14;2024-12-19
METR;1.471521;2765;2024-11-14;2024-12-19
PAMP;8.809898;3950;2024-11-14;2024-12-19
SUPV;2.336649;3410;2024-11-14;2024-12-19
TGNO4;0.757297;4055;2024-11-14;2024-12-19
TGSU2;2.995316;6370;2024-11-14;2024-12-19
TRAN;1.814455;2920;2024-11-14;2024-12-19
TXAR;14.569173;934;2024-11-14;2024-12-19
VALO;7.217901;420;2024-11-14;2024-12-19
YPFD;1.616357;47850;2024-11-14;2024-12-19
