ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;64.484652;58.9;2021-05-26;2021-06-28
BBAR;16.40901;190.85;2021-05-26;2021-06-28
BMA;32.257863;265;2021-05-26;2021-06-28
BYMA;5.112117;723.5;2021-05-26;2021-06-28
CEPU;72.422451;40.9;2021-05-26;2021-06-28
COME;249.688895;3.9;2021-05-26;2021-06-28
CRES;25.400803;97.65;2021-05-26;2021-06-28
EDN;29.881756;40.65;2021-05-26;2021-06-28
GGAL;95.541873;153.95;2021-05-26;2021-06-28
LOMA;23.189107;234.95;2021-05-26;2021-06-28
MIRG;0.726689;1917;2021-05-26;2021-06-28
PAMP;65.970043;102.55;2021-05-26;2021-06-28
SUPV;23.719902;72.65;2021-05-26;2021-06-28
TECO2;20.423832;184.5;2021-05-26;2021-06-28
TGNO4;7.034711;59.1;2021-05-26;2021-06-28
TGSU2;14.668309;164.25;2021-05-26;2021-06-28
TRAN;16.854897;32;2021-05-26;2021-06-28
TXAR;82.105125;74.8;2021-05-26;2021-06-28
VALO;67.135914;25.5;2021-05-26;2021-06-28
YPFD;15.365058;807;2021-05-26;2021-06-28
