ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;61.465682;32.4;2019-11-29;2019-12-30
BBAR;15.636943;140.5;2019-11-29;2019-12-30
BMA;26.207534;273.6;2019-11-29;2019-12-30
BYMA;5.72268;321.5;2019-11-29;2019-12-30
CEPU;114.853467;35.7;2019-11-29;2019-12-30
COME;192.181765;2.2;2019-11-29;2019-12-30
CRES;23.203055;52.45;2019-11-29;2019-12-30
CVH;2.755322;305;2019-11-29;2019-12-30
EDN;30.804565;24.05;2019-11-29;2019-12-30
GGAL;87.411749;121.6;2019-11-29;2019-12-30
LOMA;8.819494;120.3;2019-11-29;2019-12-30
PAMP;105.316419;49.8;2019-11-29;2019-12-30
SUPV;22.504262;56.5;2019-11-29;2019-12-30
TECO2;7.423876;170.8;2019-11-29;2019-12-30
TGNO4;6.705366;40.2;2019-11-29;2019-12-30
TGSU2;21.265938;108.65;2019-11-29;2019-12-30
TRAN;16.065803;26;2019-11-29;2019-12-30
TXAR;134.625516;25.65;2019-11-29;2019-12-30
VALO;64.185754;13.4;2019-11-29;2019-12-30
YPFD;11.331482;857.2;2019-11-29;2019-12-30
