ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.395567;93.1;2021-11-09;2021-12-23
BBAR;15.877414;218.4;2021-11-09;2021-12-23
BMA;31.193903;299.4;2021-11-09;2021-12-23
BYMA;5.709222;1074;2021-11-09;2021-12-23
CEPU;82.49768;66.6;2021-11-09;2021-12-23
COME;241.599824;5.96;2021-11-09;2021-12-23
CRES;28.92444;100.5;2021-11-09;2021-12-23
CVH;2.744175;650.5;2021-11-09;2021-12-23
VALO;64.960937;25.9;2021-11-09;2021-12-23
GGAL;92.446639;199.25;2021-11-09;2021-12-23
LOMA;22.163058;267.3;2021-11-09;2021-12-23
MIRG;0.703147;3808;2021-11-09;2021-12-23
PAMP;66.122174;161.7;2021-11-09;2021-12-23
SUPV;22.951458;80.35;2021-11-09;2021-12-23
TECO2;26.280876;211;2021-11-09;2021-12-23
TGNO4;6.806809;93;2021-11-09;2021-12-23
TGSU2;13.964615;188;2021-11-09;2021-12-23
TRAN;16.308855;55.1;2021-11-09;2021-12-23
TXAR;94.320748;129;2021-11-09;2021-12-23
YPFD;14.867283;817.25;2021-11-09;2021-12-23
