ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;41.968279;19.25;2019-07-05;2019-07-05
APBR;19.477918;332.7;2019-07-05;2019-07-05
BBAR;10.67678;166.8;2019-07-05;2019-07-05
BMA;14.471603;305.45;2019-07-05;2019-07-05
BYMA;3.924038;368;2019-07-05;2019-07-05
CEPU;78.421032;39.1;2019-07-05;2019-07-05
COME;77.188369;3.11;2019-07-05;2019-07-05
CRES;15.626452;49;2019-07-05;2019-07-05
EDN;21.112676;42.4;2019-07-05;2019-07-05
GGAL;59.684046;152.65;2019-07-05;2019-07-05
PAMP;75.385111;56.95;2019-07-05;2019-07-05
SUPV;15.36573;69.5;2019-07-05;2019-07-05
TECO2;6.50942;149.95;2019-07-05;2019-07-05
TGNO4;4.578373;70.2;2019-07-05;2019-07-05
TGSU2;19.220114;124.35;2019-07-05;2019-07-05
TRAN;10.969603;43.9;2019-07-05;2019-07-05
TS;6.025356;553.25;2019-07-05;2019-07-05
TXAR;91.92123;14.35;2019-07-05;2019-07-05
VALO;44.009544;8.79;2019-07-05;2019-07-05
YPFD;7.211182;761.05;2019-07-05;2019-07-05
