ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;38.734248;15.5;2019-05-10;2019-05-10
APBR;21.228192;333.55;2019-05-10;2019-05-10
BMA;19.901538;210.05;2019-05-10;2019-05-10
BYMA;3.659353;304.5;2019-05-10;2019-05-10
CEPU;72.377989;39.55;2019-05-10;2019-05-10
COME;71.240314;2.91;2019-05-10;2019-05-10
CRES;14.285152;46.8;2019-05-10;2019-05-10
CVH;3.900604;214;2019-05-10;2019-05-10
EDN;19.776431;43;2019-05-10;2019-05-10
BBAR;9.854038;131.35;2019-05-10;2019-05-10
GGAL;55.084856;111.7;2019-05-10;2019-05-10
PAMP;72.426128;41.8;2019-05-10;2019-05-10
SUPV;14.181663;48.55;2019-05-10;2019-05-10
TGNO4;9.197451;66;2019-05-10;2019-05-10
TGSU2;18.066093;103.1;2019-05-10;2019-05-10
TRAN;10.124298;46.55;2019-05-10;2019-05-10
TS;4.48455;596.5;2019-05-10;2019-05-10
TXAR;84.837877;13.55;2019-05-10;2019-05-10
VALO;40.849842;5.94;2019-05-10;2019-05-10
YPFD;7.008479;659.8;2019-05-10;2019-05-10
