ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;65.434638;172.5;2022-12-05;2022-12-19
BBAR;17.465701;338.5;2022-12-05;2022-12-19
BMA;35.417816;450.6;2022-12-05;2022-12-19
BYMA;33.469931;199.25;2022-12-05;2022-12-19
CEPU;72.290157;182;2022-12-05;2022-12-19
COME;265.833517;20.7;2022-12-05;2022-12-19
CRES;31.31556;202.9;2022-12-05;2022-12-19
GGAL;101.719511;264.1;2022-12-05;2022-12-19
IRSA;30.615235;162.4;2022-12-05;2022-12-19
LOMA;23.963888;430.15;2022-12-05;2022-12-19
MIRG;0.751004;4896.5;2022-12-05;2022-12-19
PAMP;74.309092;368.05;2022-12-05;2022-12-19
SUPV;25.122608;123.8;2022-12-05;2022-12-19
TECO2;17.43566;287.45;2022-12-05;2022-12-19
TGNO4;7.489568;280.5;2022-12-05;2022-12-19
TGSU2;19.866613;625;2022-12-05;2022-12-19
TRAN;17.944717;162.75;2022-12-05;2022-12-19
TXAR;104.505291;182.5;2022-12-05;2022-12-19
VALO;71.254282;59.2;2022-12-05;2022-12-19
YPFD;16.404347;2624.1;2022-12-05;2022-12-19
