ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;41.995577;17.4;2019-07-10;2019-08-01
APBR;19.490587;328;2019-07-10;2019-08-01
BBAR;10.683725;170.5;2019-07-10;2019-08-01
BMA;14.481016;293.2;2019-07-10;2019-08-01
BYMA;3.92659;366.5;2019-07-10;2019-08-01
CEPU;78.47204;40.1;2019-07-10;2019-08-01
COME;77.238576;3.09;2019-07-10;2019-08-01
CRES;15.636616;45.4;2019-07-10;2019-08-01
EDN;21.126409;41;2019-07-10;2019-08-01
GGAL;59.722867;158.7;2019-07-10;2019-08-01
PAMP;75.434145;57.3;2019-07-10;2019-08-01
SUPV;15.375725;65.2;2019-07-10;2019-08-01
TECO2;6.513654;149.95;2019-07-10;2019-08-01
TGNO4;4.581351;76;2019-07-10;2019-08-01
TGSU2;19.232616;136.6;2019-07-10;2019-08-01
TRAN;10.976738;45.65;2019-07-10;2019-08-01
TS;6.029275;548.7;2019-07-10;2019-08-01
TXAR;91.981019;13.9;2019-07-10;2019-08-01
VALO;44.03817;7.84;2019-07-10;2019-08-01
YPFD;7.215872;721.35;2019-07-10;2019-08-01
