ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;6.584222;855;2024-09-02;2024-09-09
BBAR;1.757449;4600;2024-09-02;2024-09-09
BMA;3.091578;7940;2024-09-02;2024-09-09
BYMA;22.605832;329.5;2024-09-02;2024-09-09
CEPU;12.635333;1215;2024-09-02;2024-09-09
COME;26.748933;287.5;2024-09-02;2024-09-09
CRES;3.100841;1050;2024-09-02;2024-09-09
EDN;3.530897;1380;2024-09-02;2024-09-09
GGAL;9.73532;5250;2024-09-02;2024-09-09
IRSA;2.585789;1515;2024-09-02;2024-09-09
LOMA;2.394868;1810;2024-09-02;2024-09-09
METR;1.464379;1200;2024-09-02;2024-09-09
PAMP;8.76714;2880;2024-09-02;2024-09-09
SUPV;2.325309;1925;2024-09-02;2024-09-09
TGNO4;0.753622;3130;2024-09-02;2024-09-09
TGSU2;2.980778;5150;2024-09-02;2024-09-09
TRAN;1.805649;1685;2024-09-02;2024-09-09
TXAR;14.498464;789;2024-09-02;2024-09-09
VALO;7.182869;327;2024-09-02;2024-09-09
YPFD;1.608513;29075;2024-09-02;2024-09-09
