ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;63.9325;454.5;2023-07-14;2023-07-24
BBAR;17.064752;1067.05;2023-07-14;2023-07-24
BMA;32.982163;1569.95;2023-07-14;2023-07-24
BYMA;37.89299;379.5;2023-07-14;2023-07-24
CEPU;92.564897;381.1;2023-07-14;2023-07-24
COME;259.730969;45.15;2023-07-14;2023-07-24
CRES;29.100288;441.3;2023-07-14;2023-07-24
EDN;34.243387;436.75;2023-07-14;2023-07-24
GGAL;99.384409;935.1;2023-07-14;2023-07-24
LOMA;23.269969;748.4;2023-07-14;2023-07-24
MIRG;0.733765;9980;2023-07-14;2023-07-24
PAMP;80.638766;950.35;2023-07-14;2023-07-24
SUPV;23.36802;348;2023-07-14;2023-07-24
TECO2;26.83993;643.6;2023-07-14;2023-07-24
TGNO4;7.317636;731;2023-07-14;2023-07-24
TGSU2;28.581862;1440.05;2023-07-14;2023-07-24
TRAN;17.532773;377.5;2023-07-14;2023-07-24
TXAR;105.691056;460.5;2023-07-14;2023-07-24
VALO;69.61855;107;2023-07-14;2023-07-24
YPFD;15.887132;8379;2023-07-14;2023-07-24
