ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;8.561262;659.5;2025-09-05;2025-09-18
BBAR;2.285157;4230;2025-09-05;2025-09-18
BMA;3.135557;6155;2025-09-05;2025-09-18
BYMA;58.787343;150;2025-09-05;2025-09-18
CEPU;8.469202;1204;2025-09-05;2025-09-18
COME;78.058591;30.2;2025-09-05;2025-09-18
CRES;3.076739;1364;2025-09-05;2025-09-18
EDN;1.882261;1166;2025-09-05;2025-09-18
GGAL;11.149883;4195;2025-09-05;2025-09-18
LOMA;3.113973;2211;2025-09-05;2025-09-18
METR;1.904087;1096;2025-09-05;2025-09-18
PAMP;11.058885;3507.5;2025-09-05;2025-09-18
SUPV;3.076392;1574;2025-09-05;2025-09-18
TECO2;1.725853;2021;2025-09-05;2025-09-18
TGNO4;0.979911;2175;2025-09-05;2025-09-18
TGSU2;2.059969;6285;2025-09-05;2025-09-18
TRAN;2.34783;1556;2025-09-05;2025-09-18
TXAR;18.851908;543.5;2025-09-05;2025-09-18
VALO;11.117634;243.25;2025-09-05;2025-09-18
YPFD;1.430856;38060;2025-09-05;2025-09-18
