ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
AGRO;4.752543;59.4;2024-06-25;2024-07-01
ALUA;6.727002;1014.5;2024-06-25;2024-07-01
BBAR;1.79556;3972.6;2024-06-25;2024-07-01
BMA;2.150393;7224.6;2024-06-25;2024-07-01
BYMA;22.318794;351;2024-06-25;2024-07-01
CEPU;11.920916;1219.65;2024-06-25;2024-07-01
COME;27.328995;194.25;2024-06-25;2024-07-01
CRES;3.142371;1108.8;2024-06-25;2024-07-01
EDN;3.607465;1069.95;2024-06-25;2024-07-01
GGAL;10.457265;3951.9;2024-06-25;2024-07-01
IRSA;2.574563;1191.5;2024-06-25;2024-07-01
LOMA;2.446801;1856.8;2024-06-25;2024-07-01
PAMP;8.961355;2424.4;2024-06-25;2024-07-01
SUPV;2.677358;1728.55;2024-06-25;2024-07-01
TECO2;2.216549;1939.95;2024-06-25;2024-07-01
TGNO4;0.769964;2963.5;2024-06-25;2024-07-01
TGSU2;3.045417;5073.1;2024-06-25;2024-07-01
TRAN;1.844805;1730.5;2024-06-25;2024-07-01
TXAR;14.812868;1016;2024-06-25;2024-07-01
YPFD;1.580901;27390.4;2024-06-25;2024-07-01
