ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;7.288388;661;2025-04-14;2025-04-21
BBAR;1.945404;7460;2025-04-14;2025-04-21
BMA;2.77285;10050;2025-04-14;2025-04-21
BYMA;25.02347;392.5;2025-04-14;2025-04-21
CEPU;11.819375;1240;2025-04-14;2025-04-21
COME;29.609666;132.5;2025-04-14;2025-04-21
CRES;3.431536;1310;2025-04-14;2025-04-21
EDN;3.909272;1855;2025-04-14;2025-04-21
GGAL;9.935998;6840;2025-04-14;2025-04-21
IRSA;2.982011;1560;2025-04-14;2025-04-21
LOMA;2.650993;2330;2025-04-14;2025-04-21
METR;1.620991;1850;2025-04-14;2025-04-21
PAMP;9.771309;3360;2025-04-14;2025-04-21
SUPV;2.618999;3415;2025-04-14;2025-04-21
TGNO4;0.834219;2990;2025-04-14;2025-04-21
TGSU2;2.807931;5870;2025-04-14;2025-04-21
TRAN;1.998759;1960;2025-04-14;2025-04-21
TXAR;16.049038;594;2025-04-14;2025-04-21
VALO;7.951059;265.5;2025-04-14;2025-04-21
YPFD;1.471634;36225;2025-04-14;2025-04-21
