ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;7.292109;659;2025-04-29;2025-04-30
BBAR;1.946397;8000;2025-04-29;2025-04-30
BMA;2.774265;10500;2025-04-29;2025-04-30
BYMA;25.036244;398;2025-04-29;2025-04-30
CEPU;11.825408;1260;2025-04-29;2025-04-30
COME;29.624781;130.75;2025-04-29;2025-04-30
CRES;3.433288;1305;2025-04-29;2025-04-30
EDN;3.911268;1790;2025-04-29;2025-04-30
GGAL;9.94107;7190;2025-04-29;2025-04-30
IRSA;2.983533;1650;2025-04-29;2025-04-30
LOMA;2.652346;2670;2025-04-29;2025-04-30
METR;1.621818;1895;2025-04-29;2025-04-30
PAMP;9.776297;3385;2025-04-29;2025-04-30
SUPV;2.620336;3515;2025-04-29;2025-04-30
TGNO4;0.834645;3075;2025-04-29;2025-04-30
TGSU2;2.809364;6040;2025-04-29;2025-04-30
TRAN;1.999779;2100;2025-04-29;2025-04-30
TXAR;16.057231;603;2025-04-29;2025-04-30
VALO;7.955118;267.5;2025-04-29;2025-04-30
YPFD;1.472385;35600;2025-04-29;2025-04-30
