ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.395567;101.5;2021-11-09;2021-12-10
BBAR;15.877414;212.65;2021-11-09;2021-12-10
BMA;31.193903;299;2021-11-09;2021-12-10
BYMA;5.709222;1032;2021-11-09;2021-12-10
CEPU;82.49768;71.45;2021-11-09;2021-12-10
COME;241.599824;5.77;2021-11-09;2021-12-10
CRES;28.92444;106.45;2021-11-09;2021-12-10
CVH;2.744175;516.5;2021-11-09;2021-12-10
VALO;64.960937;24.85;2021-11-09;2021-12-10
GGAL;92.446639;199.4;2021-11-09;2021-12-10
LOMA;22.163058;261;2021-11-09;2021-12-10
MIRG;0.703147;3917.5;2021-11-09;2021-12-10
PAMP;66.122174;157.05;2021-11-09;2021-12-10
SUPV;22.951458;87.5;2021-11-09;2021-12-10
TECO2;26.280876;213.35;2021-11-09;2021-12-10
TGNO4;6.806809;96.3;2021-11-09;2021-12-10
TGSU2;13.964615;198.2;2021-11-09;2021-12-10
TRAN;16.308855;60.9;2021-11-09;2021-12-10
TXAR;94.320748;127.75;2021-11-09;2021-12-10
YPFD;14.867283;849.75;2021-11-09;2021-12-10
