ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;8.581799;736.5;2025-09-26;2025-10-06
BBAR;2.290638;4225;2025-09-26;2025-10-06
BMA;3.143078;6615;2025-09-26;2025-10-06
BYMA;58.928366;180.25;2025-09-26;2025-10-06
CEPU;8.489518;1192;2025-09-26;2025-10-06
COME;78.245843;32.04;2025-09-26;2025-10-06
CRES;3.08412;1403;2025-09-26;2025-10-06
EDN;1.886777;1181;2025-09-26;2025-10-06
GGAL;11.17663;4370;2025-09-26;2025-10-06
LOMA;3.121443;2302;2025-09-26;2025-10-06
METR;1.908655;1401;2025-09-26;2025-10-06
PAMP;11.085414;3680;2025-09-26;2025-10-06
SUPV;3.083772;1550;2025-09-26;2025-10-06
TECO2;1.729993;2293;2025-09-26;2025-10-06
TGNO4;0.982262;2426;2025-09-26;2025-10-06
TGSU2;2.064911;6445;2025-09-26;2025-10-06
TRAN;2.353463;1917;2025-09-26;2025-10-06
TXAR;18.897132;638;2025-09-26;2025-10-06
VALO;11.144304;288.25;2025-09-26;2025-10-06
YPFD;1.434289;37560;2025-09-26;2025-10-06
