ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.353207;67.5;2021-09-07;2021-09-08
BBAR;15.866635;253.7;2021-09-07;2021-09-08
BMA;31.172726;330;2021-09-07;2021-09-08
BYMA;5.705346;811;2021-09-07;2021-09-08
CEPU;82.441673;51.8;2021-09-07;2021-09-08
COME;241.435803;5.24;2021-09-07;2021-09-08
CRES;28.904804;102.85;2021-09-07;2021-09-08
CVH;2.742312;390;2021-09-07;2021-09-08
GGAL;92.383878;197.35;2021-09-07;2021-09-08
LOMA;22.148011;267.9;2021-09-07;2021-09-08
MIRG;0.702669;2765.5;2021-09-07;2021-09-08
PAMP;66.077284;124.6;2021-09-07;2021-09-08
SUPV;22.935876;92.45;2021-09-07;2021-09-08
TECO2;26.263034;188.1;2021-09-07;2021-09-08
TGNO4;6.802188;78.3;2021-09-07;2021-09-08
TGSU2;13.955134;185.3;2021-09-07;2021-09-08
TRAN;16.297784;43.2;2021-09-07;2021-09-08
TXAR;94.256714;100;2021-09-07;2021-09-08
VALO;64.916835;24.65;2021-09-07;2021-09-08
YPFD;14.857189;917.7;2021-09-07;2021-09-08
