ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;36.505831;21.1;2018-06-29;2018-09-04
APBR;30.233643;200.9;2018-06-29;2018-09-04
BMA;15.927464;144.9;2018-06-29;2018-09-04
BYMA;3.455635;338.05;2018-06-29;2018-09-04
CEPU;68.615182;32.7;2018-06-29;2018-09-04
COME;71.742177;3.95;2018-06-29;2018-09-04
CRES;14.256229;51.7;2018-06-29;2018-09-04
CVH;5.474266;289.15;2018-06-29;2018-09-04
EDN;19.455452;40.6;2018-06-29;2018-09-04
GGAL;49.168992;78.3;2018-06-29;2018-09-04
METR;7.738417;28.1;2018-06-29;2018-09-04
PAMP;67.091738;41.85;2018-06-29;2018-09-04
SUPV;13.276603;49.8;2018-06-29;2018-09-04
TGNO4;3.982466;47;2018-06-29;2018-09-04
TGSU2;17.377135;95;2018-06-29;2018-09-04
TRAN;9.541837;40.55;2018-06-29;2018-09-04
TS;2.768107;637.25;2018-06-29;2018-09-04
TXAR;79.957076;13.1;2018-06-29;2018-09-04
VALO;38.904916;5.22;2018-06-29;2018-09-04
YPFD;8.006531;560.55;2018-06-29;2018-09-04
