ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;38.926835;16.1;2019-05-22;2019-06-10
APBR;21.333737;336.9;2019-05-22;2019-06-10
BMA;20.000488;259.2;2019-05-22;2019-06-10
BYMA;3.677548;305.5;2019-05-22;2019-06-10
CEPU;72.737851;35.6;2019-05-22;2019-06-10
COME;71.59452;2.85;2019-05-22;2019-06-10
CRES;14.356178;42.4;2019-05-22;2019-06-10
CVH;3.919998;216;2019-05-22;2019-06-10
EDN;19.87476;39;2019-05-22;2019-06-10
BBAR;9.903032;142.3;2019-05-22;2019-06-10
GGAL;55.358739;127.75;2019-05-22;2019-06-10
PAMP;72.786229;48.05;2019-05-22;2019-06-10
SUPV;14.252175;56.45;2019-05-22;2019-06-10
TGNO4;9.243181;69;2019-05-22;2019-06-10
TGSU2;18.155917;119.35;2019-05-22;2019-06-10
TRAN;10.174636;38;2019-05-22;2019-06-10
TS;4.506847;556.8;2019-05-22;2019-06-10
TXAR;85.25969;12.55;2019-05-22;2019-06-10
VALO;41.052947;6.9;2019-05-22;2019-06-10
YPFD;7.043325;719;2019-05-22;2019-06-10
