ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;64.39112;28.75;2020-04-02;2020-04-28
BBAR;16.381178;104.15;2020-04-02;2020-04-28
BMA;18.012576;193.6;2020-04-02;2020-04-28
BYMA;6.080925;289;2020-04-02;2020-04-28
CEPU;85.152955;25.95;2020-04-02;2020-04-28
COME;201.335084;2.12;2020-04-02;2020-04-28
CRES;25.013259;36.6;2020-04-02;2020-04-28
EDN;30.401454;17.45;2020-04-02;2020-04-28
GGAL;91.57208;81.5;2020-04-02;2020-04-28
LOMA;10.635271;86.7;2020-04-02;2020-04-28
MIRG;2.60442;629;2020-04-02;2020-04-28
PAMP;96.997862;46.1;2020-04-02;2020-04-28
SUPV;23.575343;37;2020-04-02;2020-04-28
TECO2;4.06977;169.5;2020-04-02;2020-04-28
TGNO4;7.024507;24.45;2020-04-02;2020-04-28
TGSU2;26.097856;101.75;2020-04-02;2020-04-28
TRAN;16.83045;21.7;2020-04-02;2020-04-28
TXAR;102.68574;28;2020-04-02;2020-04-28
VALO;67.190539;13.35;2020-04-02;2020-04-28
YPFD;15.329771;439.55;2020-04-02;2020-04-28
