ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;65.1159;135;2022-09-08;2022-09-26
BBAR;17.380624;307.5;2022-09-08;2022-09-26
BMA;35.245292;463.9;2022-09-08;2022-09-26
BYMA;33.306897;186;2022-09-08;2022-09-26
CEPU;71.938026;127.05;2022-09-08;2022-09-26
COME;264.538618;13.65;2022-09-08;2022-09-26
CRES;31.16302;165.25;2022-09-08;2022-09-26
GGAL;101.224026;242.55;2022-09-08;2022-09-26
IRSA;30.466105;113.4;2022-09-08;2022-09-26
LOMA;23.847158;369.35;2022-09-08;2022-09-26
MIRG;0.747348;3745.5;2022-09-08;2022-09-26
PAMP;73.947126;279.85;2022-09-08;2022-09-26
SUPV;25.000233;107.9;2022-09-08;2022-09-26
TECO2;17.350729;248.2;2022-09-08;2022-09-26
TGNO4;7.453085;151;2022-09-08;2022-09-26
TGSU2;19.769842;430;2022-09-08;2022-09-26
TRAN;17.857307;90.1;2022-09-08;2022-09-26
TXAR;103.996235;160;2022-09-08;2022-09-26
VALO;70.907195;62.8;2022-09-08;2022-09-26
YPFD;16.32444;1953;2022-09-08;2022-09-26
