ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
GGAL;90.868294;137.3;2020-07-01;2020-08-18
YPFD;15.211953;704.85;2020-07-01;2020-08-18
BMA;26.455069;245.15;2020-07-01;2020-08-18
PAMP;93.201692;55.85;2020-07-01;2020-08-18
BBAR;16.25928;146.6;2020-07-01;2020-08-18
SUPV;23.50346;64.45;2020-07-01;2020-08-18
BYMA;6.01506;480;2020-07-01;2020-08-18
ALUA;63.896236;46.35;2020-07-01;2020-08-18
CEPU;85.745669;32.3;2020-07-01;2020-08-18
TXAR;66.847319;37.2;2020-07-01;2020-08-18
VALO;66.517266;26.9;2020-07-01;2020-08-18
TGSU2;15.777216;128.45;2020-07-01;2020-08-18
LOMA;18.717117;133.35;2020-07-01;2020-08-18
COME;199.781258;2.99;2020-07-01;2020-08-18
MIRG;1.676371;1087;2020-07-01;2020-08-18
TECO2;7.83818;204.95;2020-07-01;2020-08-18
TGNO4;6.970519;44.4;2020-07-01;2020-08-18
CRES;25.562972;44.2;2020-07-01;2020-08-18
TRAN;16.701098;26;2020-07-01;2020-08-18
CVH;2.663811;420;2020-07-01;2020-08-18
