ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;38.800085;18.7;2018-09-28;2018-10-23
APBR;22.794703;287.85;2018-09-28;2018-10-23
BMA;20.494535;140.5;2018-09-28;2018-10-23
BYMA;3.672808;341.35;2018-09-28;2018-10-23
CEPU;72.927389;32.85;2018-09-28;2018-10-23
COME;74.881861;3.5;2018-09-28;2018-10-23
CVH;4.177136;269.6;2018-09-28;2018-10-23
EDN;21.30038;40.25;2018-09-28;2018-10-23
BBAR;8.65401;122.75;2018-09-28;2018-10-23
GGAL;55.178486;83.05;2018-09-28;2018-10-23
METR;8.224748;28.55;2018-09-28;2018-10-23
PAMP;75.60981;43.15;2018-09-28;2018-10-23
SUPV;14.110988;52.1;2018-09-28;2018-10-23
TGNO4;4.232749;50.35;2018-09-28;2018-10-23
TGSU2;14.977225;99.45;2018-09-28;2018-10-23
TRAN;10.141506;40;2018-09-28;2018-10-23
TS;2.97748;557.2;2018-09-28;2018-10-23
TXAR;84.982078;14.45;2018-09-28;2018-10-23
VALO;41.349944;5.17;2018-09-28;2018-10-23
YPFD;7.225632;516.3;2018-09-28;2018-10-23
