ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;38.453069;14.4;2019-04-17;2019-04-25
APBR;21.074093;348.4;2019-04-17;2019-04-25
BMA;19.757069;186.05;2019-04-17;2019-04-25
BYMA;3.63279;263.5;2019-04-17;2019-04-25
CEPU;71.852584;33.45;2019-04-17;2019-04-25
COME;70.723167;2.79;2019-04-17;2019-04-25
CRES;14.181453;44.45;2019-04-17;2019-04-25
CVH;3.872288;178.5;2019-04-17;2019-04-25
EDN;19.632871;39.8;2019-04-17;2019-04-25
BBAR;9.782506;116.45;2019-04-17;2019-04-25
GGAL;54.684985;95.25;2019-04-17;2019-04-25
PAMP;71.900373;38.7;2019-04-17;2019-04-25
SUPV;14.078716;47.15;2019-04-17;2019-04-25
TGNO4;9.130685;51.4;2019-04-17;2019-04-25
TGSU2;17.934948;91.1;2019-04-17;2019-04-25
TRAN;10.050803;38.85;2019-04-17;2019-04-25
TS;4.451996;638.8;2019-04-17;2019-04-25
TXAR;84.222023;11.2;2019-04-17;2019-04-25
VALO;40.553306;5.98;2019-04-17;2019-04-25
YPFD;6.957604;612.5;2019-04-17;2019-04-25
