ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;64.484652;58.4;2021-05-26;2021-06-15
BBAR;16.40901;213.55;2021-05-26;2021-06-15
BMA;32.257863;294.1;2021-05-26;2021-06-15
BYMA;5.112117;750;2021-05-26;2021-06-15
CEPU;72.422451;44.8;2021-05-26;2021-06-15
COME;249.688895;3.36;2021-05-26;2021-06-15
CRES;25.400803;114.6;2021-05-26;2021-06-15
EDN;29.881756;42.45;2021-05-26;2021-06-15
GGAL;95.541873;165;2021-05-26;2021-06-15
LOMA;23.189107;236.5;2021-05-26;2021-06-15
MIRG;0.726689;1995.5;2021-05-26;2021-06-15
PAMP;65.970043;112.3;2021-05-26;2021-06-15
SUPV;23.719902;76.4;2021-05-26;2021-06-15
TECO2;20.423832;201.85;2021-05-26;2021-06-15
TGNO4;7.034711;54;2021-05-26;2021-06-15
TGSU2;14.668309;179.05;2021-05-26;2021-06-15
TRAN;16.854897;33.85;2021-05-26;2021-06-15
TXAR;82.105125;70.3;2021-05-26;2021-06-15
VALO;67.135914;28.65;2021-05-26;2021-06-15
YPFD;15.365058;894.85;2021-05-26;2021-06-15
