ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;35.970298;18.25;2018-12-28;2019-02-07
APBR;22.20252;299.75;2018-12-28;2019-02-07
BMA;18.666181;213.15;2018-12-28;2019-02-07
BYMA;3.40485;377;2018-12-28;2019-02-07
CEPU;67.213333;40.3;2018-12-28;2019-02-07
COME;66.156823;3.37;2018-12-28;2019-02-07
CRES;13.492703;51.4;2018-12-28;2019-02-07
CVH;4.226709;267;2018-12-28;2019-02-07
EDN;18.638313;54.25;2018-12-28;2019-02-07
BBAR;9.150887;163.5;2018-12-28;2019-02-07
GGAL;51.154181;131.05;2018-12-28;2019-02-07
PAMP;67.12441;54.4;2018-12-28;2019-02-07
SUPV;13.081838;79.3;2018-12-28;2019-02-07
TGNO4;8.54115;66.8;2018-12-28;2019-02-07
TGSU2;16.720445;118.6;2018-12-28;2019-02-07
TRAN;9.40186;57.2;2018-12-28;2019-02-07
TS;4.752697;474;2018-12-28;2019-02-07
TXAR;78.784123;15.35;2018-12-28;2019-02-07
VALO;38.092295;5.9;2018-12-28;2019-02-07
YPFD;8.13786;581.9;2018-12-28;2019-02-07
