ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;64.39112;31.35;2020-04-02;2020-05-22
BBAR;16.381178;143.3;2020-04-02;2020-05-22
BMA;18.012576;237;2020-04-02;2020-05-22
BYMA;6.080925;398.5;2020-04-02;2020-05-22
CEPU;85.152955;36.5;2020-04-02;2020-05-22
COME;201.335084;2.81;2020-04-02;2020-05-22
CRES;25.013259;41;2020-04-02;2020-05-22
EDN;30.401454;19.95;2020-04-02;2020-05-22
GGAL;91.57208;109.35;2020-04-02;2020-05-22
LOMA;10.635271;108.9;2020-04-02;2020-05-22
MIRG;2.60442;787;2020-04-02;2020-05-22
PAMP;96.997862;54.3;2020-04-02;2020-05-22
SUPV;23.575343;56.6;2020-04-02;2020-05-22
TECO2;4.06977;187.6;2020-04-02;2020-05-22
TGNO4;7.024507;30.45;2020-04-02;2020-05-22
TGSU2;26.097856;130.25;2020-04-02;2020-05-22
TRAN;16.83045;27.75;2020-04-02;2020-05-22
TXAR;102.68574;32.3;2020-04-02;2020-05-22
VALO;67.190539;21.55;2020-04-02;2020-05-22
YPFD;15.329771;548.6;2020-04-02;2020-05-22
