ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.785343;271.5;2023-05-04;2023-05-04
BBAR;16.758555;590.1;2023-05-04;2023-05-04
BMA;32.390352;760;2023-05-04;2023-05-04
BYMA;37.213065;324.5;2023-05-04;2023-05-04
CEPU;90.903979;257.95;2023-05-04;2023-05-04
COME;255.070543;27.8;2023-05-04;2023-05-04
CRES;28.578131;260.3;2023-05-04;2023-05-04
EDN;33.628947;202.2;2023-05-04;2023-05-04
GGAL;97.601127;493.9;2023-05-04;2023-05-04
LOMA;22.852429;541;2023-05-04;2023-05-04
MIRG;0.720598;5598.5;2023-05-04;2023-05-04
PAMP;79.191842;588.35;2023-05-04;2023-05-04
SUPV;22.94872;183.95;2023-05-04;2023-05-04
TECO2;26.358335;451.4;2023-05-04;2023-05-04
TGNO4;7.186332;521;2023-05-04;2023-05-04
TGSU2;28.069009;971.2;2023-05-04;2023-05-04
TRAN;17.218178;244;2023-05-04;2023-05-04
TXAR;103.794612;323;2023-05-04;2023-05-04
VALO;68.369364;82.1;2023-05-04;2023-05-04
YPFD;15.602064;4768.75;2023-05-04;2023-05-04
