ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;35.970298;19.05;2018-12-28;2019-01-31
APBR;22.20252;301.95;2018-12-28;2019-01-31
BMA;18.666181;214.5;2018-12-28;2019-01-31
BYMA;3.40485;382.5;2018-12-28;2019-01-31
CEPU;67.213333;38.45;2018-12-28;2019-01-31
COME;66.156823;3.47;2018-12-28;2019-01-31
CRES;13.492703;50;2018-12-28;2019-01-31
CVH;4.226709;274;2018-12-28;2019-01-31
EDN;18.638313;53.5;2018-12-28;2019-01-31
BBAR;9.150887;168;2018-12-28;2019-01-31
GGAL;51.154181;135.35;2018-12-28;2019-01-31
PAMP;67.12441;53.25;2018-12-28;2019-01-31
SUPV;13.081838;77.7;2018-12-28;2019-01-31
TGNO4;8.54115;66.7;2018-12-28;2019-01-31
TGSU2;16.720445;125.85;2018-12-28;2019-01-31
TRAN;9.40186;57.1;2018-12-28;2019-01-31
TS;4.752697;465.6;2018-12-28;2019-01-31
TXAR;78.784123;15.15;2018-12-28;2019-01-31
VALO;38.092295;6.16;2018-12-28;2019-01-31
YPFD;8.13786;606.3;2018-12-28;2019-01-31
