ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;63.585887;350;2023-06-13;2023-06-14
BBAR;16.972234;922.2;2023-06-13;2023-06-14
BMA;32.803347;1116.75;2023-06-13;2023-06-14
BYMA;37.687551;374.5;2023-06-13;2023-06-14
CEPU;92.063051;336.45;2023-06-13;2023-06-14
COME;258.322822;32.4;2023-06-13;2023-06-14
CRES;28.942518;352.95;2023-06-13;2023-06-14
EDN;34.057734;271.1;2023-06-13;2023-06-14
GGAL;98.845591;760.2;2023-06-13;2023-06-14
LOMA;23.14381;631.3;2023-06-13;2023-06-14
MIRG;0.729786;7396;2023-06-13;2023-06-14
PAMP;80.201579;768.75;2023-06-13;2023-06-14
SUPV;23.241328;267.95;2023-06-13;2023-06-14
TECO2;26.694416;576.25;2023-06-13;2023-06-14
TGNO4;7.277962;653.5;2023-06-13;2023-06-14
TGSU2;28.426904;1217.05;2023-06-13;2023-06-14
TRAN;17.437718;294;2023-06-13;2023-06-14
TXAR;105.118046;406.5;2023-06-13;2023-06-14
VALO;69.24111;106;2023-06-13;2023-06-14
YPFD;15.800999;6237.3;2023-06-13;2023-06-14
