ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;63.39464;94.7;2022-04-25;2022-04-25
BBAR;16.921188;213.7;2022-04-25;2022-04-25
BMA;34.422926;319.5;2022-04-25;2022-04-25
BYMA;2.759938;1221;2022-04-25;2022-04-25
CEPU;101.346882;78;2022-04-25;2022-04-25
COME;257.54586;8.55;2022-04-25;2022-04-25
CRES;30.83489;170.35;2022-04-25;2022-04-25
EDN;33.943726;62.8;2022-04-25;2022-04-25
GGAL;98.54829;193.9;2022-04-25;2022-04-25
LOMA;23.411348;246.15;2022-04-25;2022-04-25
MIRG;0.738344;3428.5;2022-04-25;2022-04-25
PAMP;62.422396;188.5;2022-04-25;2022-04-25
SUPV;24.466296;75.6;2022-04-25;2022-04-25
TECO2;19.5022;236.75;2022-04-25;2022-04-25
TGNO4;7.256072;101.75;2022-04-25;2022-04-25
TGSU2;17.957437;266.95;2022-04-25;2022-04-25
TRAN;17.385271;51.5;2022-04-25;2022-04-25
TXAR;85.622642;119.5;2022-04-25;2022-04-25
VALO;69.236175;35.7;2022-04-25;2022-04-25
YPFD;15.892922;940.35;2022-04-25;2022-04-25
