ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;42.162978;19.35;2019-08-14;2019-08-15
APBR;19.56828;384.75;2019-08-14;2019-08-15
BBAR;10.726312;115.05;2019-08-14;2019-08-15
BMA;14.53874;228.85;2019-08-14;2019-08-15
BYMA;3.942242;234.5;2019-08-14;2019-08-15
CEPU;78.784841;23.2;2019-08-14;2019-08-15
COME;77.546461;1.32;2019-08-14;2019-08-15
CRES;15.698946;37.45;2019-08-14;2019-08-15
EDN;21.210622;21.5;2019-08-14;2019-08-15
GGAL;59.960931;101.9;2019-08-14;2019-08-15
PAMP;75.734838;40.9;2019-08-14;2019-08-15
SUPV;15.437015;46.1;2019-08-14;2019-08-15
TECO2;6.539619;129.75;2019-08-14;2019-08-15
TGNO4;4.599613;46.9;2019-08-14;2019-08-15
TGSU2;19.309281;112.65;2019-08-14;2019-08-15
TRAN;11.020493;22.1;2019-08-14;2019-08-15
TS;6.053309;604.75;2019-08-14;2019-08-15
TXAR;92.34767;12.15;2019-08-14;2019-08-15
VALO;44.213712;6.22;2019-08-14;2019-08-15
YPFD;7.244635;623.15;2019-08-14;2019-08-15
