ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;8.87577;969;2026-01-09;2026-01-13
BBAR;2.089439;9475;2026-01-09;2026-01-13
BMA;2.633664;14210;2026-01-09;2026-01-13
BYMA;60.780934;320.25;2026-01-09;2026-01-13
CEPU;7.963217;2540;2026-01-09;2026-01-13
COME;80.926172;52.5;2026-01-09;2026-01-13
CRES;2.966879;1930;2026-01-09;2026-01-13
EDN;1.951407;2157;2026-01-09;2026-01-13
GGAL;10.848421;8145;2026-01-09;2026-01-13
IRSA;1.99303;2565;2026-01-09;2026-01-13
LOMA;3.228373;3710;2026-01-09;2026-01-13
METR;1.974037;2244;2026-01-09;2026-01-13
PAMP;11.923385;5050;2026-01-09;2026-01-13
SUPV;3.189407;3450;2026-01-09;2026-01-13
TGNO4;1.01591;4357.5;2026-01-09;2026-01-13
TGSU2;2.129165;8945;2026-01-09;2026-01-13
TRAN;2.43408;3747.5;2026-01-09;2026-01-13
TXAR;19.544457;764;2026-01-09;2026-01-13
VALO;11.526053;572.5;2026-01-09;2026-01-13
YPFD;1.62925;52825;2026-01-09;2026-01-13
