ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;65.398011;152;2022-11-09;2022-11-15
BBAR;17.455924;291.4;2022-11-09;2022-11-15
BMA;35.397991;424.75;2022-11-09;2022-11-15
BYMA;33.451196;186;2022-11-09;2022-11-15
CEPU;72.249693;153;2022-11-09;2022-11-15
COME;265.684716;16;2022-11-09;2022-11-15
CRES;31.298031;172.3;2022-11-09;2022-11-15
GGAL;101.662573;240.7;2022-11-09;2022-11-15
IRSA;30.598098;128.9;2022-11-09;2022-11-15
LOMA;23.950475;392.2;2022-11-09;2022-11-15
MIRG;0.750584;3846.5;2022-11-09;2022-11-15
PAMP;74.267498;346;2022-11-09;2022-11-15
SUPV;25.108545;116;2022-11-09;2022-11-15
TECO2;17.4259;257.45;2022-11-09;2022-11-15
TGNO4;7.485375;194;2022-11-09;2022-11-15
TGSU2;19.855493;572.1;2022-11-09;2022-11-15
TRAN;17.934673;105;2022-11-09;2022-11-15
TXAR;104.446794;177;2022-11-09;2022-11-15
VALO;71.214397;58.7;2022-11-09;2022-11-15
YPFD;16.395165;2606.65;2022-11-09;2022-11-15
