ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;64.484652;57.4;2021-05-26;2021-06-11
BBAR;16.40901;211.6;2021-05-26;2021-06-11
BMA;32.257863;290.25;2021-05-26;2021-06-11
BYMA;5.112117;746.5;2021-05-26;2021-06-11
CEPU;72.422451;44.7;2021-05-26;2021-06-11
COME;249.688895;3.27;2021-05-26;2021-06-11
CRES;25.400803;114.6;2021-05-26;2021-06-11
EDN;29.881756;42.25;2021-05-26;2021-06-11
GGAL;95.541873;162.8;2021-05-26;2021-06-11
LOMA;23.189107;235.95;2021-05-26;2021-06-11
MIRG;0.726689;1978;2021-05-26;2021-06-11
PAMP;65.970043;109.85;2021-05-26;2021-06-11
SUPV;23.719902;73.15;2021-05-26;2021-06-11
TECO2;20.423832;204.7;2021-05-26;2021-06-11
TGNO4;7.034711;50.5;2021-05-26;2021-06-11
TGSU2;14.668309;176.65;2021-05-26;2021-06-11
TRAN;16.854897;31.4;2021-05-26;2021-06-11
TXAR;82.105125;68.7;2021-05-26;2021-06-11
VALO;67.135914;29;2021-05-26;2021-06-11
YPFD;15.365058;878.95;2021-05-26;2021-06-11
