ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;63.64556;53;2020-10-01;2020-10-08
BBAR;16.570919;128.1;2020-10-01;2020-10-08
BMA;33.639371;216.95;2020-10-01;2020-10-08
BYMA;5.748595;529.5;2020-10-01;2020-10-08
CEPU;67.728756;34.25;2020-10-01;2020-10-08
COME;252.153842;2.64;2020-10-01;2020-10-08
CRES;26.108392;47.15;2020-10-01;2020-10-08
EDN;30.176602;21.85;2020-10-01;2020-10-08
GGAL;92.609956;109.95;2020-10-01;2020-10-08
LOMA;23.589612;147.15;2020-10-01;2020-10-08
MIRG;1.353495;1100;2020-10-01;2020-10-08
MORI;2.897214;16.7;2020-10-01;2020-10-08
PAMP;85.644336;64.8;2020-10-01;2020-10-08
SUPV;23.953948;51.2;2020-10-01;2020-10-08
TECO2;10.112134;220.85;2020-10-01;2020-10-08
TGNO4;7.104122;38.95;2020-10-01;2020-10-08
TGSU2;12.530159;129.95;2020-10-01;2020-10-08
TXAR;55.577218;46.45;2020-10-01;2020-10-08
VALO;67.798375;22.4;2020-10-01;2020-10-08
YPFD;15.503518;586.45;2020-10-01;2020-10-08
