ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;65.1159;140;2022-09-08;2022-09-09
BBAR;17.380624;323.5;2022-09-08;2022-09-09
BMA;35.245292;472.1;2022-09-08;2022-09-09
BYMA;33.306897;181.5;2022-09-08;2022-09-09
CEPU;71.938026;135;2022-09-08;2022-09-09
COME;264.538618;15.75;2022-09-08;2022-09-09
CRES;31.16302;187.35;2022-09-08;2022-09-09
GGAL;101.224026;264.85;2022-09-08;2022-09-09
IRSA;30.466105;128.75;2022-09-08;2022-09-09
LOMA;23.847158;385.1;2022-09-08;2022-09-09
MIRG;0.747348;4084.5;2022-09-08;2022-09-09
PAMP;73.947126;300.6;2022-09-08;2022-09-09
SUPV;25.000233;111.95;2022-09-08;2022-09-09
TECO2;17.350729;272.2;2022-09-08;2022-09-09
TGNO4;7.453085;169.25;2022-09-08;2022-09-09
TGSU2;19.769842;427.35;2022-09-08;2022-09-09
TRAN;17.857307;94.3;2022-09-08;2022-09-09
TXAR;103.996235;168.25;2022-09-08;2022-09-09
VALO;70.907195;65.7;2022-09-08;2022-09-09
YPFD;16.32444;1971.6;2022-09-08;2022-09-09
