ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;6.616335;905;2024-11-14;2024-12-06
BBAR;1.76602;6090;2024-11-14;2024-12-06
BMA;3.106655;9190;2024-11-14;2024-12-06
BYMA;22.716081;366;2024-11-14;2024-12-06
CEPU;12.696956;1525;2024-11-14;2024-12-06
COME;26.879389;226.25;2024-11-14;2024-12-06
CRES;3.115964;1460;2024-11-14;2024-12-06
EDN;3.548118;2490;2024-11-14;2024-12-06
GGAL;9.782799;6320;2024-11-14;2024-12-06
IRSA;2.5984;1830;2024-11-14;2024-12-06
LOMA;2.406547;2595;2024-11-14;2024-12-06
METR;1.471521;2525;2024-11-14;2024-12-06
PAMP;8.809898;3730;2024-11-14;2024-12-06
SUPV;2.336649;2660;2024-11-14;2024-12-06
TGNO4;0.757297;3895;2024-11-14;2024-12-06
TGSU2;2.995316;6090;2024-11-14;2024-12-06
TRAN;1.814455;2255;2024-11-14;2024-12-06
TXAR;14.569173;925;2024-11-14;2024-12-06
VALO;7.217901;381;2024-11-14;2024-12-06
YPFD;1.616357;42150;2024-11-14;2024-12-06
