ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;61.063885;22.6;2019-09-30;2019-10-04
BBAR;15.534725;101.15;2019-09-30;2019-10-04
BMA;26.036217;179.75;2019-09-30;2019-10-04
BYMA;5.685271;220.25;2019-09-30;2019-10-04
CEPU;114.102676;21;2019-09-30;2019-10-04
COME;190.925484;1.58;2019-09-30;2019-10-04
CRES;23.051378;38.4;2019-09-30;2019-10-04
CVH;2.737311;186.25;2019-09-30;2019-10-04
EDN;30.603197;24;2019-09-30;2019-10-04
GGAL;86.840344;89.8;2019-09-30;2019-10-04
LOMA;8.761841;81.9;2019-09-30;2019-10-04
PAMP;104.627972;50.05;2019-09-30;2019-10-04
SUPV;22.357152;42.25;2019-09-30;2019-10-04
TECO2;7.375347;139.85;2019-09-30;2019-10-04
TGNO4;6.661534;54.4;2019-09-30;2019-10-04
TGSU2;21.126924;120.15;2019-09-30;2019-10-04
TRAN;15.960783;22.9;2019-09-30;2019-10-04
TXAR;133.745477;17.05;2019-09-30;2019-10-04
VALO;63.766175;6.54;2019-09-30;2019-10-04
YPFD;11.257409;650;2019-09-30;2019-10-04
