ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.353207;63.6;2021-09-07;2021-09-30
BBAR;15.866635;247.95;2021-09-07;2021-09-30
BMA;31.172726;328.25;2021-09-07;2021-09-30
BYMA;5.705346;802.5;2021-09-07;2021-09-30
CEPU;82.441673;61;2021-09-07;2021-09-30
COME;241.435803;4.96;2021-09-07;2021-09-30
CRES;28.904804;94.85;2021-09-07;2021-09-30
CVH;2.742312;364.5;2021-09-07;2021-09-30
GGAL;92.383878;193.85;2021-09-07;2021-09-30
LOMA;22.148011;277.55;2021-09-07;2021-09-30
MIRG;0.702669;3347.5;2021-09-07;2021-09-30
PAMP;66.077284;135.5;2021-09-07;2021-09-30
SUPV;22.935876;88.6;2021-09-07;2021-09-30
TECO2;26.263034;196.45;2021-09-07;2021-09-30
TGNO4;6.802188;87.4;2021-09-07;2021-09-30
TGSU2;13.955134;192;2021-09-07;2021-09-30
TRAN;16.297784;49.8;2021-09-07;2021-09-30
TXAR;94.256714;93.3;2021-09-07;2021-09-30
VALO;64.916835;23.7;2021-09-07;2021-09-30
YPFD;14.857189;913.6;2021-09-07;2021-09-30
