ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;64.39112;29.2;2020-04-02;2020-04-29
BBAR;16.381178;108.85;2020-04-02;2020-04-29
BMA;18.012576;192.75;2020-04-02;2020-04-29
BYMA;6.080925;286.5;2020-04-02;2020-04-29
CEPU;85.152955;26.7;2020-04-02;2020-04-29
COME;201.335084;2.11;2020-04-02;2020-04-29
CRES;25.013259;36.1;2020-04-02;2020-04-29
EDN;30.401454;16.65;2020-04-02;2020-04-29
GGAL;91.57208;82.55;2020-04-02;2020-04-29
LOMA;10.635271;82.35;2020-04-02;2020-04-29
MIRG;2.60442;630;2020-04-02;2020-04-29
PAMP;96.997862;46.35;2020-04-02;2020-04-29
SUPV;23.575343;38.55;2020-04-02;2020-04-29
TECO2;4.06977;161.25;2020-04-02;2020-04-29
TGNO4;7.024507;23.9;2020-04-02;2020-04-29
TGSU2;26.097856;100.9;2020-04-02;2020-04-29
TRAN;16.83045;21.85;2020-04-02;2020-04-29
TXAR;102.68574;27.9;2020-04-02;2020-04-29
VALO;67.190539;13.4;2020-04-02;2020-04-29
YPFD;15.329771;451.65;2020-04-02;2020-04-29
