ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;6.23426;1040.5;2024-01-09;2024-01-17
BBAR;1.664037;2082.45;2024-01-09;2024-01-17
BMA;3.100274;3503.65;2024-01-09;2024-01-17
BYMA;4.280859;1063;2024-01-09;2024-01-17
CEPU;9.591599;1153.6;2024-01-09;2024-01-17
COME;25.327186;90.35;2024-01-09;2024-01-17
CRES;2.860165;1134.25;2024-01-09;2024-01-17
EDN;3.343224;1107.55;2024-01-09;2024-01-17
GGAL;9.691288;2052.5;2024-01-09;2024-01-17
IRSA;2.460561;1035.15;2024-01-09;2024-01-17
LOMA;2.267577;1675.3;2024-01-09;2024-01-17
PAMP;8.240163;2400;2024-01-09;2024-01-17
SUPV;2.487336;933.35;2024-01-09;2024-01-17
TECO2;2.519698;1723.85;2024-01-09;2024-01-17
TGNO4;0.713566;2300;2024-01-09;2024-01-17
TGSU2;2.822345;3647.45;2024-01-09;2024-01-17
TRAN;1.709676;1395;2024-01-09;2024-01-17
TXAR;13.727848;971;2024-01-09;2024-01-17
VALO;6.801089;263.5;2024-01-09;2024-01-17
YPFD;1.549205;19106.25;2024-01-09;2024-01-17
