ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;6.616335;985;2024-11-14;2024-11-26
BBAR;1.76602;6280;2024-11-14;2024-11-26
BMA;3.106655;9320;2024-11-14;2024-11-26
BYMA;22.716081;364.5;2024-11-14;2024-11-26
CEPU;12.696956;1545;2024-11-14;2024-11-26
COME;26.879389;267;2024-11-14;2024-11-26
CRES;3.115964;1360;2024-11-14;2024-11-26
EDN;3.548118;2165;2024-11-14;2024-11-26
GGAL;9.782799;6350;2024-11-14;2024-11-26
IRSA;2.5984;1835;2024-11-14;2024-11-26
LOMA;2.406547;2575;2024-11-14;2024-11-26
METR;1.471521;2210;2024-11-14;2024-11-26
PAMP;8.809898;3730;2024-11-14;2024-11-26
SUPV;2.336649;2585;2024-11-14;2024-11-26
TGNO4;0.757297;4170;2024-11-14;2024-11-26
TGSU2;2.995316;6430;2024-11-14;2024-11-26
TRAN;1.814455;2180;2024-11-14;2024-11-26
TXAR;14.569173;965;2024-11-14;2024-11-26
VALO;7.217901;386;2024-11-14;2024-11-26
YPFD;1.616357;44700;2024-11-14;2024-11-26
