ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;65.1159;133.75;2022-09-08;2022-09-29
BBAR;17.380624;311.6;2022-09-08;2022-09-29
BMA;35.245292;442.4;2022-09-08;2022-09-29
BYMA;33.306897;173.5;2022-09-08;2022-09-29
CEPU;71.938026;132.85;2022-09-08;2022-09-29
COME;264.538618;13.75;2022-09-08;2022-09-29
CRES;31.16302;166.7;2022-09-08;2022-09-29
GGAL;101.224026;231.15;2022-09-08;2022-09-29
IRSA;30.466105;120.5;2022-09-08;2022-09-29
LOMA;23.847158;382;2022-09-08;2022-09-29
MIRG;0.747348;3737.5;2022-09-08;2022-09-29
PAMP;73.947126;284.9;2022-09-08;2022-09-29
SUPV;25.000233;105.5;2022-09-08;2022-09-29
TECO2;17.350729;251.9;2022-09-08;2022-09-29
TGNO4;7.453085;153;2022-09-08;2022-09-29
TGSU2;19.769842;452.95;2022-09-08;2022-09-29
TRAN;17.857307;92.9;2022-09-08;2022-09-29
TXAR;103.996235;165.75;2022-09-08;2022-09-29
VALO;70.907195;61.8;2022-09-08;2022-09-29
YPFD;16.32444;1928.4;2022-09-08;2022-09-29
