ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;6.23426;998.5;2024-01-09;2024-02-07
BBAR;1.664037;2237.35;2024-01-09;2024-02-07
BMA;3.100274;3766.3;2024-01-09;2024-02-07
BYMA;4.280859;1179.5;2024-01-09;2024-02-07
CEPU;9.591599;1088.55;2024-01-09;2024-02-07
COME;25.327186;113.2;2024-01-09;2024-02-07
CRES;2.860165;1078.1;2024-01-09;2024-02-07
EDN;3.343224;1162.9;2024-01-09;2024-02-07
GGAL;9.691288;2413.55;2024-01-09;2024-02-07
IRSA;2.460561;999.75;2024-01-09;2024-02-07
LOMA;2.267577;1615.25;2024-01-09;2024-02-07
PAMP;8.240163;2211.8;2024-01-09;2024-02-07
SUPV;2.487336;1026.85;2024-01-09;2024-02-07
TECO2;2.519698;1813.3;2024-01-09;2024-02-07
TGNO4;0.713566;2150.5;2024-01-09;2024-02-07
TGSU2;2.822345;3313.3;2024-01-09;2024-02-07
TRAN;1.709676;1299.5;2024-01-09;2024-02-07
TXAR;13.727848;950.5;2024-01-09;2024-02-07
VALO;6.801089;274.5;2024-01-09;2024-02-07
YPFD;1.549205;20022.55;2024-01-09;2024-02-07
