ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;68.448383;140.75;2022-08-05;2022-08-08
BBAR;18.270124;260.65;2022-08-05;2022-08-08
BMA;36.111813;388.5;2022-08-05;2022-08-08
BYMA;2.481293;200.25;2022-08-05;2022-08-08
CEPU;103.258232;114.9;2022-08-05;2022-08-08
COME;278.077093;16;2022-08-05;2022-08-08
CRES;23.976954;178.35;2022-08-05;2022-08-08
EDN;36.649678;98;2022-08-05;2022-08-08
GGAL;106.404436;228.35;2022-08-05;2022-08-08
LOMA;25.067593;350.6;2022-08-05;2022-08-08
MIRG;0.79243;4039;2022-08-05;2022-08-08
PAMP;68.786561;284.5;2022-08-05;2022-08-08
SUPV;26.416718;104.55;2022-08-05;2022-08-08
TECO2;13.414245;260.9;2022-08-05;2022-08-08
TGNO4;7.834516;135;2022-08-05;2022-08-08
TGSU2;17.665797;354.65;2022-08-05;2022-08-08
TRAN;18.771202;87.1;2022-08-05;2022-08-08
TXAR;112.058401;153.5;2022-08-05;2022-08-08
VALO;74.411902;57.2;2022-08-05;2022-08-08
YPFD;17.159886;1151.05;2022-08-05;2022-08-08
