ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;7.2613;796;2025-01-27;2025-03-06
BBAR;1.938174;7750;2025-01-27;2025-03-06
BMA;2.762544;10350;2025-01-27;2025-03-06
BYMA;24.930467;479.5;2025-01-27;2025-03-06
CEPU;11.775447;1500;2025-01-27;2025-03-06
COME;29.499618;173.25;2025-01-27;2025-03-06
CRES;3.418782;1250;2025-01-27;2025-03-06
EDN;3.894743;2135;2025-01-27;2025-03-06
GGAL;9.89907;7070;2025-01-27;2025-03-06
IRSA;2.970928;1625;2025-01-27;2025-03-06
LOMA;2.64114;2595;2025-01-27;2025-03-06
METR;1.614966;2245;2025-01-27;2025-03-06
PAMP;9.734993;3850;2025-01-27;2025-03-06
SUPV;2.609265;3390;2025-01-27;2025-03-06
TGNO4;0.831119;3455;2025-01-27;2025-03-06
TGSU2;2.797495;6140;2025-01-27;2025-03-06
TRAN;1.99133;2320;2025-01-27;2025-03-06
TXAR;15.98939;760;2025-01-27;2025-03-06
VALO;7.921508;370.5;2025-01-27;2025-03-06
YPFD;1.466164;41725;2025-01-27;2025-03-06
