ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;65.434638;165;2022-12-05;2022-12-05
BBAR;17.465701;326.25;2022-12-05;2022-12-05
BMA;35.417816;439.25;2022-12-05;2022-12-05
BYMA;33.469931;198.25;2022-12-05;2022-12-05
CEPU;72.290157;170.35;2022-12-05;2022-12-05
COME;265.833517;17.75;2022-12-05;2022-12-05
CRES;31.31556;188.55;2022-12-05;2022-12-05
GGAL;101.719511;253.7;2022-12-05;2022-12-05
IRSA;30.615235;149.1;2022-12-05;2022-12-05
LOMA;23.963888;416.9;2022-12-05;2022-12-05
MIRG;0.751004;4715;2022-12-05;2022-12-05
PAMP;74.309092;362.35;2022-12-05;2022-12-05
SUPV;25.122608;118.1;2022-12-05;2022-12-05
TECO2;17.43566;301.2;2022-12-05;2022-12-05
TGNO4;7.489568;246;2022-12-05;2022-12-05
TGSU2;19.866613;629.2;2022-12-05;2022-12-05
TRAN;17.944717;141;2022-12-05;2022-12-05
TXAR;104.505291;182;2022-12-05;2022-12-05
VALO;71.254282;59.6;2022-12-05;2022-12-05
YPFD;16.404347;2597.85;2022-12-05;2022-12-05
