ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;64.724908;61.3;2021-08-12;2021-08-20
BBAR;16.470146;199.15;2021-08-12;2021-08-20
BMA;32.378049;261.6;2021-08-12;2021-08-20
BYMA;5.131164;738.5;2021-08-12;2021-08-20
CEPU;72.692282;44.45;2021-08-12;2021-08-20
COME;250.619183;4.55;2021-08-12;2021-08-20
CRES;25.495441;96.25;2021-08-12;2021-08-20
EDN;29.993089;40.55;2021-08-12;2021-08-20
GGAL;95.897842;153.55;2021-08-12;2021-08-20
LOMA;23.275505;264.75;2021-08-12;2021-08-20
MIRG;0.729396;2253;2021-08-12;2021-08-20
PAMP;66.215833;111.55;2021-08-12;2021-08-20
SUPV;23.808277;71.35;2021-08-12;2021-08-20
TECO2;20.499927;184.3;2021-08-12;2021-08-20
TGNO4;7.060921;60.3;2021-08-12;2021-08-20
TGSU2;14.72296;168.2;2021-08-12;2021-08-20
TRAN;16.917695;32.15;2021-08-12;2021-08-20
TXAR;82.411031;90;2021-08-12;2021-08-20
VALO;67.386048;23.2;2021-08-12;2021-08-20
YPFD;15.422305;802.35;2021-08-12;2021-08-20
