ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;38.926835;15;2019-05-22;2019-06-04
APBR;21.333737;333.95;2019-05-22;2019-06-04
BMA;20.000488;239.15;2019-05-22;2019-06-04
BYMA;3.677548;259;2019-05-22;2019-06-04
CEPU;72.737851;35.6;2019-05-22;2019-06-04
COME;71.59452;2.91;2019-05-22;2019-06-04
CRES;14.356178;43.5;2019-05-22;2019-06-04
CVH;3.919998;217.75;2019-05-22;2019-06-04
EDN;19.87476;38.5;2019-05-22;2019-06-04
BBAR;9.903032;136.8;2019-05-22;2019-06-04
GGAL;55.358739;117.9;2019-05-22;2019-06-04
PAMP;72.786229;47.45;2019-05-22;2019-06-04
SUPV;14.252175;54;2019-05-22;2019-06-04
TGNO4;9.243181;68;2019-05-22;2019-06-04
TGSU2;18.155917;118.15;2019-05-22;2019-06-04
TRAN;10.174636;37.75;2019-05-22;2019-06-04
TS;4.506847;552.75;2019-05-22;2019-06-04
TXAR;85.25969;12.45;2019-05-22;2019-06-04
VALO;41.052947;6.54;2019-05-22;2019-06-04
YPFD;7.043325;674.2;2019-05-22;2019-06-04
