ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.395567;97.8;2021-11-09;2021-12-02
BBAR;15.877414;237.9;2021-11-09;2021-12-02
BMA;31.193903;320.75;2021-11-09;2021-12-02
BYMA;5.709222;1095.5;2021-11-09;2021-12-02
CEPU;82.49768;74.7;2021-11-09;2021-12-02
COME;241.599824;5.74;2021-11-09;2021-12-02
CRES;28.92444;103.15;2021-11-09;2021-12-02
CVH;2.744175;545.5;2021-11-09;2021-12-02
VALO;64.960937;25;2021-11-09;2021-12-02
GGAL;92.446639;207.65;2021-11-09;2021-12-02
LOMA;22.163058;271.25;2021-11-09;2021-12-02
MIRG;0.703147;3924;2021-11-09;2021-12-02
PAMP;66.122174;164.15;2021-11-09;2021-12-02
SUPV;22.951458;92.45;2021-11-09;2021-12-02
TECO2;26.280876;218.5;2021-11-09;2021-12-02
TGNO4;6.806809;97;2021-11-09;2021-12-02
TGSU2;13.964615;200.45;2021-11-09;2021-12-02
TRAN;16.308855;60;2021-11-09;2021-12-02
TXAR;94.320748;122.75;2021-11-09;2021-12-02
YPFD;14.867283;884.85;2021-11-09;2021-12-02
