ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.442671;48.65;2021-01-19;2021-04-06
BBAR;15.8894;135.95;2021-01-19;2021-04-06
BMA;32.330747;206.45;2021-01-19;2021-04-06
BYMA;5.878224;633;2021-01-19;2021-04-06
CEPU;68.464339;33.55;2021-01-19;2021-04-06
COME;241.7834;2.45;2021-01-19;2021-04-06
CRES;24.993874;85.35;2021-01-19;2021-04-06
EDN;28.935515;26.9;2021-01-19;2021-04-06
GGAL;88.801145;116.35;2021-01-19;2021-04-06
LOMA;22.619431;193.85;2021-01-19;2021-04-06
MIRG;1.341732;1617.5;2021-01-19;2021-04-06
PAMP;80.304172;90.4;2021-01-19;2021-04-06
SUPV;22.968784;53;2021-01-19;2021-04-06
TECO2;13.496041;172.05;2021-01-19;2021-04-06
TGNO4;6.811948;34.9;2021-01-19;2021-04-06
TGSU2;13.235292;144.1;2021-01-19;2021-04-06
TRAN;16.321167;23.1;2021-01-19;2021-04-06
TXAR;81.28825;52.2;2021-01-19;2021-04-06
VALO;65.009976;24.4;2021-01-19;2021-04-06
YPFD;14.878505;646.6;2021-01-19;2021-04-06
