ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;6.584222;926;2024-09-02;2024-09-16
BBAR;1.757449;4705;2024-09-02;2024-09-16
BMA;3.091578;8340;2024-09-02;2024-09-16
BYMA;22.605832;334;2024-09-02;2024-09-16
CEPU;12.635333;1305;2024-09-02;2024-09-16
COME;26.748933;280.5;2024-09-02;2024-09-16
CRES;3.100841;1145;2024-09-02;2024-09-16
EDN;3.530897;1520;2024-09-02;2024-09-16
GGAL;9.73532;5520;2024-09-02;2024-09-16
IRSA;2.585789;1495;2024-09-02;2024-09-16
LOMA;2.394868;2045;2024-09-02;2024-09-16
METR;1.464379;1215;2024-09-02;2024-09-16
PAMP;8.76714;2910;2024-09-02;2024-09-16
SUPV;2.325309;2045;2024-09-02;2024-09-16
TGNO4;0.753622;3235;2024-09-02;2024-09-16
TGSU2;2.980778;5300;2024-09-02;2024-09-16
TRAN;1.805649;1855;2024-09-02;2024-09-16
TXAR;14.498464;862;2024-09-02;2024-09-16
VALO;7.182869;320.5;2024-09-02;2024-09-16
YPFD;1.608513;29775;2024-09-02;2024-09-16
