ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;6.23204;945;2024-01-02;2024-01-03
BBAR;1.663445;1780.5;2024-01-02;2024-01-03
BMA;3.09917;2852.4;2024-01-02;2024-01-03
BYMA;4.279335;900;2024-01-02;2024-01-03
CEPU;9.588184;933.15;2024-01-02;2024-01-03
COME;25.318168;75.65;2024-01-02;2024-01-03
CRES;2.859147;951.05;2024-01-02;2024-01-03
EDN;3.342034;1043.35;2024-01-02;2024-01-03
GGAL;9.687837;1771.7;2024-01-02;2024-01-03
IRSA;2.459685;869.4;2024-01-02;2024-01-03
LOMA;2.26677;1438.9;2024-01-02;2024-01-03
PAMP;8.237229;2047.1;2024-01-02;2024-01-03
SUPV;2.48645;777.65;2024-01-02;2024-01-03
TECO2;2.518801;1444.25;2024-01-02;2024-01-03
TGNO4;0.713312;2013;2024-01-02;2024-01-03
TGSU2;2.82134;3152.25;2024-01-02;2024-01-03
TRAN;1.709067;1213;2024-01-02;2024-01-03
TXAR;13.72296;865;2024-01-02;2024-01-03
VALO;6.798667;222.75;2024-01-02;2024-01-03
YPFD;1.548653;17760;2024-01-02;2024-01-03
