ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;64.026921;47.65;2020-08-24;2020-09-03
BBAR;16.292535;138;2020-08-24;2020-09-03
BMA;26.509177;238.3;2020-08-24;2020-09-03
BYMA;6.027362;531;2020-08-24;2020-09-03
CEPU;85.921043;30.05;2020-08-24;2020-09-03
COME;200.189866;2.98;2020-08-24;2020-09-03
CRES;25.615255;41.85;2020-08-24;2020-09-03
CVH;2.669259;338;2020-08-24;2020-09-03
GGAL;91.054145;125.7;2020-08-24;2020-09-03
LOMA;18.755399;122.6;2020-08-24;2020-09-03
MIRG;1.6798;1204;2020-08-24;2020-09-03
PAMP;93.392315;58.25;2020-08-24;2020-09-03
SUPV;23.551531;64.25;2020-08-24;2020-09-03
TECO2;7.854211;166.4;2020-08-24;2020-09-03
TGNO4;6.984776;39.7;2020-08-24;2020-09-03
TGSU2;15.809485;122.4;2020-08-24;2020-09-03
TRAN;16.735256;23.7;2020-08-24;2020-09-03
TXAR;66.98404;37.9;2020-08-24;2020-09-03
VALO;66.653312;24.2;2020-08-24;2020-09-03
YPFD;15.243066;676.9;2020-08-24;2020-09-03
